発表日,内容,部局,リンクURL,対象期間,年,月
2014年7月3日,「スマートテレビ時代における字幕等の在り方に関する検討会」取りまとめの公表,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu09_02000101.html,2014年7月,2014,7
2014年7月3日,地デジ難視対策衛星放送等の終了,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu09_02000102.html,2014年7月,2014,7
2014年7月3日,沿岸漁業用海岸局の広域通信エリア確保のための制度整備,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban15_02000079.html,2014年7月,2014,7
2014年7月31日,地域経済循環創造事業交付金に関する第三次交付予定団体の決定,自治行政局,https://www.soumu.go.jp/menu_news/s-news/a01gyosei05_140731.html,2014年7月,2014,7
2014年7月31日,電気通信番号の使用状況,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban06_02000034.html,2014年7月,2014,7
2014年7月31日,アマチュア業務に使用する電波の型式及び周波数の使用区別を定める告示の一部改正案等に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000200.html,2014年7月,2014,7
2014年7月31日,平成26年7月31日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000332.html,2014年7月,2014,7
2014年7月30日,年金記録に係る苦情のあっせん等について,行政評価局,https://www.soumu.go.jp/menu_news/s-news/87343.html,2014年7月,2014,7
2014年7月2日,平成26年度以降に総務省において実施する主要な政策に係る政策評価の事前分析表の策定,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo06_02000036.html,2014年7月,2014,7
2014年7月2日,年金記録に係る苦情のあっせん等について,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86476.html,2014年7月,2014,7
2014年7月29日,端末機器の技術基準適合認定等に関する規則の一部を改正する省令案に対する意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban05_02000070.html,2014年7月,2014,7
2014年7月29日,平成25年住宅・土地統計調査「速報集計結果」の公表,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei03_01000037.html,2014年7月,2014,7
2014年7月29日,電気通信サービスに係る内外価格差調査,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban03_02000263.html,2014年7月,2014,7
2014年7月29日,「サービス産業動向調査」平成26年5月分結果（速報）,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei05_01000064.html,2014年7月,2014,7
2014年7月29日,家計調査報告（二人以上の世帯）平成26年（2014年）6月分速報,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei07_01000062.html,2014年7月,2014,7
2014年7月28日,I-Challenge!（ICTイノベーション創出チャレンジプログラム）に係る 一次提案審査に参加する機関の公表,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000098.html,2014年7月,2014,7
2014年7月28日,小売物価統計調査規則の一部を改正する省令案に関する意見募集,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei08_01000042.html,2014年7月,2014,7
2014年7月28日,平成26年7月28日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000331.html,2014年7月,2014,7
2014年7月25日,地域BWAシステムの高度化等に係る制度整備案の意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000198.html,2014年7月,2014,7
2014年7月25日,民間企業から被災地方公共団体への従業員の派遣,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyousei11_02260725.html,2014年7月,2014,7
2014年7月25日,平成26年度における東日本大震災による被災地方公共団体への地方公務員の派遣状況等の公表（平成26年4月1日時点）,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyousei11_01260725.html,2014年7月,2014,7
2014年7月25日,平成27年度の地方財政措置についての各府省への申入れ概要,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei03_02000015.html,2014年7月,2014,7
2014年7月25日,第4世代移動通信システムの導入のための周波数の割当てに関する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000199.html,2014年7月,2014,7
2014年7月25日,電波法施行規則の一部を改正する省令案等に係る意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000197.html,2014年7月,2014,7
2014年7月25日,「国の行政の業務改革に関する取組方針」の決定及び意見募集の結果,行政管理局,https://www.soumu.go.jp/menu_news/s-news/01gyokan05_02000031.html,2014年7月,2014,7
2014年7月25日,藤川総務大臣政務官のミャンマー連邦共和国訪問結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin09_02000029.html,2014年7月,2014,7
2014年7月25日,平成26年度 普通交付税の算定結果等,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei04_02000046.html,2014年7月,2014,7
2014年7月25日,平成26年7月25日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000330.html,2014年7月,2014,7
2014年7月25日,平成26年度地方債同意等予定額の通知,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei05_02000068.html,2014年7月,2014,7
2014年7月25日,平成22年基準 消費者物価指数 全国 平成26年(2014年)6月分、東京都区部 平成26年(2014年)7月分(中旬速報値),統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei08_01000041.html,2014年7月,2014,7
2014年7月25日,平成26年度 語学指導等を行う外国青年招致事業（JETプログラム）の概要,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei05_02000052.html,2014年7月,2014,7
2014年7月24日,平成26年度優良地方公営企業総務大臣表彰,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei06_02000080.html,2014年7月,2014,7
2014年7月24日,機能連携広域経営推進調査事業に関する委託事業（団体）の決定,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei08_02000074.html,2014年7月,2014,7
2014年7月24日,年金記録に係る苦情のあっせん等について,行政評価局,https://www.soumu.go.jp/menu_news/s-news/87084.html,2014年7月,2014,7
2014年7月24日,平成26年7月24日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000329.html,2014年7月,2014,7
2014年7月24日,電波法施行規則の一部を改正する省令案等に係る意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban09_02000139.html,2014年7月,2014,7
2014年7月23日,「行政機関等が保有するパーソナルデータに関する研究会」の開催,行政管理局,https://www.soumu.go.jp/menu_news/s-news/01gyokan06_02000011.html,2014年7月,2014,7
2014年7月23日,総務省顧問の発令,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000328.html,2014年7月,2014,7
2014年7月23日,平成26年度「ICT地域マネージャー」派遣先の決定,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu06_02000061.html,2014年7月,2014,7
2014年7月22日,平成26年台風第8号の接近に伴う大雨による被害に係る普通交付税（9月定例交付分）の繰上げ交付,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei02_02000099.html,2014年7月,2014,7
2014年7月22日,平成26年7月22日付 総務省人事 （7月22日公表分）,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000324.html,2014年7月,2014,7
2014年7月22日,過疎地域等における今後の集落対策のあり方に関する中間とりまとめの公表,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei10_02000022.html,2014年7月,2014,7
2014年7月21日,平成26年7月21日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000325.html,2014年7月,2014,7
2014年7月1日,西日本電信電話株式会社の目的達成業務に係る届出内容の公表,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000119.html,2014年7月,2014,7
2014年7月1日,端末機器の技術基準適合認定等に関する試験方法に係る告示等の一部改正案に対する意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban05_02000068.html,2014年7月,2014,7
2014年7月1日,平成26年7月1日 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000320.html,2014年7月,2014,7
2014年7月1日,「ICT街づくり推進会議 地域懇談会＠北海道」の開催,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin01_02000136.html,2014年7月,2014,7
2014年7月18日,平成26年7月22日付 総務省人事 （7月18日公表分）,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000323.html,2014年7月,2014,7
2014年7月18日,「独立行政法人の目標の策定に関する指針（案）」及び「独立 行政法人の評価に関する指針（案）」に関する意見募集,行政管理局,https://www.soumu.go.jp/menu_news/s-news/01gyokan01_02000023.html,2014年7月,2014,7
2014年7月18日,平成25年度補正予算「G空間シティ構築事業」に係る委託先候補の決定,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu06_02000062.html,2014年7月,2014,7
2014年7月18日,ケーブルテレビにおける隣接チャンネル妨害の評価方法等に関する告示の一部改正案に対する意見募集,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu12_02000056.html,2014年7月,2014,7
2014年7月18日,「電気通信事業分野における競争状況の評価2013（案）」の定点的評価に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000122.html,2014年7月,2014,7
2014年7月18日,インターネットバンキングに係るマルウェアへの感染者に対する注意喚起の実施,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu03_02000080.html,2014年7月,2014,7
2014年7月18日,陸上無線通信委員会報告(案)に対する意見の募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban13_02000030.html,2014年7月,2014,7
2014年7月18日,外国人旅行者の受入環境の整備に関する行政評価・監視 ＜調査結果に基づく勧告＞,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86927.html,2014年7月,2014,7
2014年7月18日,第三セクター等改革推進債の経過措置に係る「計画」の承認,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei06_02000079.html,2014年7月,2014,7
2014年7月18日,「高校生のスマートフォン・アプリ利用とネット依存傾向に関する調査報告書」の公表,情報通信政策研究所,https://www.soumu.go.jp/menu_news/s-news/01iicp01_02000020.html,2014年7月,2014,7
2014年7月18日,テュフ・ラインランド・ジャパン株式会社に対する認証業務に係る行政指導,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban05_02000069.html,2014年7月,2014,7
2014年7月18日,戦略的情報通信研究開発推進事業（SCOPE）の 平成26年度研究開発課題の公募の結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000091.html,2014年7月,2014,7
2014年7月18日,平成26年分政党交付金の7月分の請求及び交付額,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei18_02000042.html,2014年7月,2014,7
2014年7月17日,平成26年7月17日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000326.html,2014年7月,2014,7
2014年7月17日,緊急時等における位置情報の取扱いに関する検討会 報告書「位置情報プライバシーレポート〜位置情報に関するプライバシーの適切な保護と社会的利活用の両立に向けて〜」の公表,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban08_02000144.html,2014年7月,2014,7
2014年7月16日,年金記録に係る苦情のあっせん等について,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86900.html,2014年7月,2014,7
2014年7月16日,「災害に強い情報通信ネットワーク導入ガイドライン」の公表,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000094.html,2014年7月,2014,7
2014年7月16日,平成26年7月16日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000317.html,2014年7月,2014,7
2014年7月16日,「スマートプラチナ社会推進会議報告書」の公表,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu02_02000098.html,2014年7月,2014,7
2014年7月15日,平成26年7月15日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000316.html,2014年7月,2014,7
2014年7月15日,平成26年度過疎地域等自立活性化推進交付金の交付決定,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei10_02000024.html,2014年7月,2014,7
2014年7月15日,新藤総務大臣の英国、オランダ、チェコ、イスラエル及びトルコへの訪問結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin06_02000060.html,2014年7月,2014,7
2014年7月15日,99MHzを超え108MHz以下の周波数を使用する特定基地局の開設計画の認定,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/02ryutsu09_03000162.html,2014年7月,2014,7
2014年7月15日,「業務用陸上無線通信の高度化等に関する技術的条件」（平成25年5月17日付け 諮問第2033号）のうち、「基幹系無線システムの高度化等に係る技術的条件」に関する提案募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban12_02000046.html,2014年7月,2014,7
2014年7月15日,夏休みに「統計」を使ってみよう,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei01_02000036.html,2014年7月,2014,7
2014年7月15日,平成25年度無線設備試買テストの結果概要,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban17_02000013.html,2014年7月,2014,7
2014年7月15日,平成26年「情報通信に関する現状報告」（平成26年版情報通信白書）の公表,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin02_02000073.html,2014年7月,2014,7
2014年7月14日,戦略的情報通信研究開発推進事業（SCOPE） 平成26年度 独創的な人向け特別枠「異能vation」プログラム ICT研究開発課題に挑戦する個人の公募,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000090.html,2014年7月,2014,7
2014年7月14日,「電波政策ビジョン懇談会 中間とりまとめ」及び意見募集の結果の公表,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/02kiban09_03000248.html,2014年7月,2014,7
2014年7月11日,平成26年度 情報通信技術の研究開発に係る提案の公募 SIP(戦略的イノベーション創造プログラム）の対象課題 「自動走行システム」,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000093.html,2014年7月,2014,7
2014年7月11日,国の行政の業務改革に関する取組方針（案）に関する意見募集,行政管理局,https://www.soumu.go.jp/menu_news/s-news/01gyokan05_02000030.html,2014年7月,2014,7
2014年7月11日,「ICTシニアコミュニティ形成促進プロジェクト」の協力団体の公募,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu05_02000053.html,2014年7月,2014,7
2014年7月11日,平成25年度地方税収入決算見込額,自治税務局,https://www.soumu.go.jp/menu_news/s-news/01zeimu02_02000087.html,2014年7月,2014,7
2014年7月11日,日欧ICT研究開発ワークショップの開催と日欧国際共同研究テーマの提案募集,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000088.html,2014年7月,2014,7
2014年7月11日,個人企業経済調査（構造編）平成25年結果,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei06_01000036.html,2014年7月,2014,7
2014年6月9日,「電波政策ビジョン懇談会 中間とりまとめ（案）」に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/02kiban09_03000240.html,2014年6月,2014,6
2014年6月6日,平成26年4月「通信・放送産業動態調査」の結果（速報）,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin02_02000071.html,2014年6月,2014,6
2014年6月6日,地方公共団体の平成24年度決算に係る財務書類の作成状況等,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei07_02000089.html,2014年6月,2014,6
2014年6月6日,特定実験試験局として使用可能な周波数の範囲等を定める告示案に係る意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban09_02000133.html,2014年6月,2014,6
2014年6月6日,端末機器の識別符号の条件等に係る告示の一部改正案に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban05_02000066.html,2014年6月,2014,6
2014年6月4日,年金記録に係る苦情のあっせん等について,行政評価局,https://www.soumu.go.jp/menu_news/s-news/85665.html,2014年6月,2014,6
2014年6月4日,平成26年度「独創的な人向け特別枠（仮称）」に係る業務実施機関の公募（平成26年5月22日付け報道発表）に関する注意事項及び平成26年5月22日付け報道発表資料への注意事項の追記,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000080.html,2014年6月,2014,6
2014年6月3日,「総務省政策評価基本計画」の一部改正,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo06_02000034.html,2014年6月,2014,6
2014年6月30日,分散型エネルギーインフラプロジェクト・マスタープラン策定事業に関する委託予定団体の決定,自治行政局,https://www.soumu.go.jp/menu_news/s-news/a01gyosei05_140630.html,2014年6月,2014,6
2014年6月30日,「家計調査の収支項目分類の改定（案）」に関する意見募集の結果,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei07_01000060.html,2014年6月,2014,6
2014年6月30日,総務省政策評価の結果の政策への反映状況,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo06_02000035.html,2014年6月,2014,6
2014年6月30日,平成25年度総務省所管特例民法法人に対する立入検査の実施状況,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo02_02000016.html,2014年6月,2014,6
2014年6月30日,平成26年度6月期における地方譲与税譲与金の譲与,自治税務局,https://www.soumu.go.jp/menu_news/s-news/01zeimu02_02000086.html,2014年6月,2014,6
2014年6月2日,平成26年度普通交付税の6月概算交付,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei04_02000045.html,2014年6月,2014,6
2014年6月27日,「ファブ社会」の展望に関する検討会 報告書の公表,情報通信政策研究所,https://www.soumu.go.jp/menu_news/s-news/01iicp01_02000019.html,2014年6月,2014,6
2014年6月27日,平成26年度「ICTイノベーション創出チャレンジプログラム」 の事業名の決定及び技術開発課題の公募,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000085.html,2014年6月,2014,6
2014年6月27日,「イノべーション創出実現に向けた情報通信技術政策の在り方」（平成25年諮問第19号）に関する情報通信審議会からの最終答申,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000084.html,2014年6月,2014,6
2014年6月27日,東日本電信電話株式会社及び西日本電信電話株式会社の提供する特定電気通信役務の基準料金指数の設定及び通知,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban03_02000262.html,2014年6月,2014,6
2014年6月27日,株式会社かんぽ生命保険における新規業務の認可,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu16_02000022.html,2014年6月,2014,6
2014年6月27日,平成26年度「独創的な人向け特別枠」の事業名の決定、 業務実施機関の選定結果及び「独創的な人」の公募の予告,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000087.html,2014年6月,2014,6
2014年6月27日,平成25年通信利用動向調査の結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin02_02000072.html,2014年6月,2014,6
2014年6月27日,平成22年基準 消費者物価指数 全国 平成26年(2014年)5月分、東京都区部 平成26年(2014年)6月分(中旬速報値),統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei08_01000040.html,2014年6月,2014,6
2014年6月27日,震災対策の推進に関する行政評価・監視 −災害応急対策を中心として− ＜結果に基づく勧告＞,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86231.html,2014年6月,2014,6
2014年6月27日,家計調査報告（二人以上の世帯）平成26年（2014年）5月分速報,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei07_01000061.html,2014年6月,2014,6
2014年6月27日,新たな広域連携モデル構築事業の委託に関する提案募集に対するモデル団体の決定,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei03_02000023.html,2014年6月,2014,6
2014年6月27日,「サービス産業動向調査」平成26年4月分結果（速報）,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei05_01000063.html,2014年6月,2014,6
2014年6月26日,平成26年度「地域情報化アドバイザー」派遣申請の受付開始,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu06_02000056.html,2014年6月,2014,6
2014年6月26日,日本電信電話株式会社の取締役及び監査役の選任並びに剰余金処分の決議に関する認可,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000118.html,2014年6月,2014,6
2014年6月26日,科学研究費補助金等の適正な使用の確保に関する行政評価・監視 ＜勧告に伴う政策への反映状況（1回目のフォローアップ）の概要＞,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86242.html,2014年6月,2014,6
2014年6月26日,固定資産評価基準の一部を改正する告示案に係る意見募集の結果,自治税務局,https://www.soumu.go.jp/menu_news/s-news/01zeimu05_02000024.html,2014年6月,2014,6
2014年6月25日,年金記録に係る苦情のあっせん等について,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86278.html,2014年6月,2014,6
2014年6月25日,無線従事者養成課程の対象資格の拡大に関する意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban09_02000136.html,2014年6月,2014,6
2014年6月25日,99MHzを超え108MHz以下の周波数を使用する特定基地局の開設計画の認定に係る電波監理審議会からの答申,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/02ryutsu09_03000160.html,2014年6月,2014,6
2014年6月25日,日本郵政株式会社の取締役の選任の決議等の認可,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu13_02000024.html,2014年6月,2014,6
2014年6月25日,平成26年度 情報通信技術の研究開発に係る提案の公募の結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000083.html,2014年6月,2014,6
2014年6月25日,住民基本台帳に基づく人口、人口動態及び世帯数（平成26年1月1日現在）,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei02_02000062.html,2014年6月,2014,6
2014年6月25日,平成26年度「デジタル・ディバイド解消に向けた技術等研究開発」の交付決定,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu05_02000052.html,2014年6月,2014,6
2014年6月24日,設立に認可を要する法人に関する行政評価・監視 ＜調査結果に基づく勧告＞,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86176.html,2014年6月,2014,6
2014年6月23日,フィリピン共和国とのICT分野の協力に関する覚書の署名,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin08_02000032.html,2014年6月,2014,6
2014年6月23日,特性試験の試験方法を定める件の一部を改正する告示案に係る意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban16_02000061.html,2014年6月,2014,6
2014年6月23日,平成25年度末における固定端末系伝送路設備の設置状況,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban03_02000261.html,2014年6月,2014,6
2014年6月23日,OECD「知識経済に関するグローバルフォーラム」の開催,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin08_02000034.html,2014年6月,2014,6
2014年6月20日,「スマート・ジャパンICT戦略」の公表,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/02tsushin01_03000264.html,2014年6月,2014,6
2014年6月20日,「ICT国際競争力強化・国際展開イニシアティブ」 （ICT国際競争力強化・国際展開に関する懇談会最終報告書）の公表,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/02tsushin01_03000265.html,2014年6月,2014,6
2014年6月20日,平成26年度「統計の日」標語の決定,政策統括官（統計制度担当）,https://www.soumu.go.jp/menu_news/s-news/01toukatsu01_02000038.html,2014年6月,2014,6
2014年6月20日,産業競争力強化法に基づく「創業支援事業計画」の認定（第2回）,自治行政局,https://www.soumu.go.jp/menu_news/s-news/a01gyosei05_140620.html,2014年6月,2014,6
2014年6月20日,平成26年6月20日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000314.html,2014年6月,2014,6
2014年6月20日,簡易な免許手続を行うことのできる無線局を定める告示の一部改正案等に対する意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000194.html,2014年6月,2014,6
2014年6月20日,ITU-T SG16会合の札幌開催,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin04_02000054.html,2014年6月,2014,6
2014年6月20日,平成26年経済センサス‐基礎調査の実施に際しての総務大臣談話,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei06_01000035.html,2014年6月,2014,6
2014年6月20日,第3回 日・シンガポールICT政策対話の結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin09_02000027.html,2014年6月,2014,6
2014年6月20日,「700MHz帯安全運転支援システムのセキュリティ要求事項」の公表,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu03_02000076.html,2014年6月,2014,6
2014年6月20日,電気通信サービスの契約数及びシェアに関する四半期データの公表（平成25年度第4四半期（3月末））,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban04_02000081.html,2014年6月,2014,6
2014年6月20日,統計トピックスNo.83 経済センサスと統計地図（大都市圏の売上高）,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei05_01000062.html,2014年6月,2014,6
2014年6月18日,年金記録に係る苦情のあっせん等について,行政評価局,https://www.soumu.go.jp/menu_news/s-news/86013.html,2014年6月,2014,6
2014年6月18日,端末機器の技術基準適合認定等に関する規則の一部を改正する省令案に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban05_02000067.html,2014年6月,2014,6
2014年6月18日,行政書士に対する総務大臣表彰,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei01_02000069.html,2014年6月,2014,6
2014年6月18日,平成26年度自治体立優良病院総務大臣表彰,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei06_02000073.html,2014年6月,2014,6
2014年6月17日,夕張市財政再生計画の変更の同意,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei07_02000088.html,2014年6月,2014,6
2014年6月16日,第8回自治体国際交流表彰（総務大臣賞）,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei05_02000051.html,2014年6月,2014,6
2014年6月16日,｢救命用携帯無線機の技術的条件｣についての関係者からの意見聴取,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban15_02000078.html,2014年6月,2014,6
2014年6月16日,年金記録確認第三者委員会委員の発令,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000312.html,2014年6月,2014,6
2014年6月16日,平成25年度統計法施行状況報告の公表,政策統括官（統計制度担当）,https://www.soumu.go.jp/menu_news/s-news/01toukatsu01_02000034.html,2014年6月,2014,6
2014年6月15日,年金記録確認第三者委員会委員の発令,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000311.html,2014年6月,2014,6
2014年6月13日,平成26年経済センサス‐基礎調査及び平成26年商業統計調査で用いる 事業所名簿の一部紛失について,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei06_01000034.html,2014年6月,2014,6
2014年6月13日,平成25年度 公害等調整委員会年次報告,公害等調整委員会,https://www.soumu.go.jp/menu_news/s-news/01kougai01_02000013.html,2014年6月,2014,6
2014年6月13日,平成25年度政策評価の実施状況等の国会報告,行政評価局,https://www.soumu.go.jp/menu_news/s-news/85801.html,2014年6月,2014,6
2014年6月13日,平成26年度「ICTイノベーション創出チャレンジプログラム」 に係る一次提案審査に参加する機関の募集,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000081.html,2014年6月,2014,6
2014年6月13日,「地方公営企業法の適用に関する実務研究会」の開催,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei06_02000074.html,2014年6月,2014,6
2014年6月12日,「ICT街づくり推進会議 地域懇談会＠九州」の開催,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin01_02000134.html,2014年6月,2014,6
2014年6月12日,児童虐待の防止等に関する政策評価 ＜勧告に伴う政策への反映状況（2回目のフォローアップ）の概要＞,行政評価局,https://www.soumu.go.jp/menu_news/s-news/85883.html,2014年6月,2014,6
